"Id","Type","Zone","LotArea","LotConfig","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtRating","BsmtSF","CentralAir","X1stFlrSF","X2ndFlrSF","LowQualSF","LivAreaSF","FullBath","HalfBath","Bedrooms","Kitchen","KitchenQual","TotRms","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PoolArea","MoSold","YrSold","SaleCondition","SalePrice"
346,50,"RL",6435,"Inside","1Fam","1.5Sto",6,5,1939,1950,"Gable","TA","TA","BrkTil","TA","TA","No","Unf",0,"Y",972,605,0,1577,1,0,3,1,"Fa",6,"Typ",1,"Gd","Detchd",1939,"Unf",1,312,"TA","TA",0,10,2006,"Normal",140200
339,20,"RL",14145,"Corner","1Fam","1Story",7,7,1984,1998,"Gable","Gd","TA","CBlock","Gd","TA","Mn","ALQ",213,"Y",1621,0,0,1621,2,0,3,1,"Gd",8,"Typ",0,NA,"Attchd",1984,"RFn",2,440,"TA","TA",0,5,2006,"Normal",202500
4,70,"RL",9550,"Corner","1Fam","2Story",7,5,1915,1970,"Gable","TA","TA","BrkTil","TA","Gd","No","ALQ",216,"Y",961,756,0,1717,1,0,3,1,"Gd",7,"Typ",1,"Gd","Detchd",1998,"Unf",3,642,"TA","TA",0,2,2006,"Abnorml",140000
1450,180,"RM",1533,"Inside","Twnhs","2.5Sto",5,7,1970,1970,"Gable","TA","TA","CBlock","Gd","TA","Av","GLQ",553,"Y",630,0,0,630,1,0,1,1,"Ex",3,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,0,8,2006,"Abnorml",92000
349,160,"RL",2448,"Inside","Twnhs","2Story",7,5,2003,2004,"Gable","Gd","TA","PConc","Gd","TA","No","GLQ",573,"Y",764,862,0,1626,2,1,2,1,"Gd",6,"Typ",0,NA,"Other",2003,"RFn",2,474,"TA","TA",0,10,2008,"Normal",154000
1301,60,"RL",10762,"CulDSac","1Fam","2Story",7,5,1999,1999,"Gable","Gd","TA","PConc","Gd","TA","No","GLQ",694,"Y",1005,978,0,1983,2,1,3,1,"Gd",9,"Typ",1,"TA","Attchd",1999,"Fin",2,490,"TA","TA",0,5,2009,"Normal",225000
987,50,"RM",5310,"Corner","1Fam","1.5Sto",6,8,1910,2003,"Hip","TA","Gd","CBlock","TA","Fa","No","Unf",0,"Y",1001,634,0,1635,1,0,2,1,"Gd",5,"Typ",0,NA,"Attchd",1950,"Unf",1,255,"Fa","TA",0,6,2006,"Normal",117000
1085,60,"RL",13031,"Corner","1Fam","2Story",6,5,1995,1996,"Gable","TA","TA","PConc","Gd","TA","No","ALQ",592,"Y",691,807,0,1498,2,1,3,1,"TA",6,"Typ",1,"TA","Attchd",1995,"Fin",2,409,"TA","TA",0,7,2006,"Normal",187500
953,85,"RL",7200,"Inside","1Fam","2.5Sto",5,8,1972,2003,"Gable","TA","Gd","CBlock","Gd","TA","Av","GLQ",660,"Y",768,0,0,768,1,0,2,1,"TA",5,"Typ",0,NA,"Detchd",1974,"Fin",1,396,"TA","TA",0,4,2009,"Normal",133900
637,30,"RM",6120,"Inside","1Fam","1Story",2,3,1936,1950,"Gable","Fa","Fa","BrkTil","TA","Fa","No","Unf",0,"N",800,0,0,800,1,0,1,1,"Fa",4,"Maj",1,"Po",NA,NA,NA,0,0,NA,NA,0,1,2009,"Normal",60000
618,45,"RL",7227,"Corner","1Fam","1.5Sto",6,6,1954,1954,"Gable","TA","TA","CBlock","TA","TA","No","Unf",0,"Y",832,0,0,832,1,0,2,1,"Gd",4,"Typ",0,NA,"Detchd",1962,"Unf",2,528,"TA","TA",0,6,2008,"Normal",105500
697,30,"RM",6000,"Inside","1Fam","1Story",5,7,1921,1950,"Gable","TA","TA","CBlock","TA","TA","No","LwQ",616,"Y",616,0,0,616,1,0,2,1,"TA",4,"Typ",0,NA,"Detchd",1921,"Unf",1,205,"TA","TA",0,6,2006,"Normal",89000
1313,60,"RL",9572,"Inside","1Fam","2Story",8,5,1990,1990,"Gable","Gd","TA","PConc","Ex","TA","No","GLQ",482,"Y",1453,1357,0,2810,2,1,4,1,"Gd",9,"Typ",1,"Ex","Attchd",1990,"RFn",2,750,"Gd","Gd",0,6,2007,"Normal",302000
487,20,"RL",10289,"Inside","1Fam","1Story",5,7,1965,1965,"Hip","TA","TA","CBlock","TA","TA","No","ALQ",836,"Y",1073,0,0,1073,1,1,3,1,"TA",6,"Typ",0,NA,"Attchd",1965,"RFn",2,515,"TA","TA",0,6,2007,"Normal",156000
617,60,"RL",7861,"Inside","1Fam","2Story",6,5,2002,2003,"Gable","Gd","TA","PConc","Gd","TA","No","GLQ",457,"Y",807,702,0,1509,2,1,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2002,"Fin",2,393,"TA","TA",0,6,2006,"Normal",183200
685,60,"RL",16770,"CulDSac","1Fam","2Story",7,5,1998,1998,"Gable","Gd","TA","PConc","Gd","TA","No","Unf",0,"Y",1195,644,0,1839,2,1,4,1,"TA",7,"Typ",0,NA,"Attchd",1998,"Fin",2,486,"TA","TA",0,6,2010,"Normal",221000
994,60,"RL",8846,"Inside","1Fam","2Story",6,5,2005,2006,"Gable","TA","TA","PConc","Gd","TA","No","Unf",0,"Y",750,750,0,1500,2,1,3,1,"Gd",6,"Typ",0,NA,"Attchd",2005,"RFn",2,564,"TA","TA",0,8,2006,"Abnorml",173900
1413,90,"RL",7200,"Inside","Duplex","1Story",4,5,1949,1950,"Gable","TA","TA","BrkTil",NA,NA,NA,NA,0,"N",1040,0,0,1040,2,0,2,2,"TA",6,"Typ",0,NA,"Detchd",1956,"Unf",2,420,"TA","TA",0,6,2009,"Normal",90000
395,50,"RL",10134,"Inside","1Fam","1.5Sto",5,6,1940,1950,"Gable","TA","TA","CBlock","TA","TA","No","Unf",0,"Y",735,299,0,1034,1,0,2,1,"TA",5,"Typ",0,NA,"Detchd",1940,"Unf",1,240,"TA","TA",0,7,2007,"Normal",109000
725,20,"RL",13286,"Inside","1Fam","1Story",9,5,2007,2008,"Hip","Ex","TA","PConc","Ex","TA","No","GLQ",1234,"Y",1698,0,0,1698,2,0,3,1,"Ex",8,"Typ",1,"Gd","Attchd",2007,"Fin",3,768,"TA","TA",0,2,2009,"Normal",320000
739,90,"RL",10800,"Inside","Duplex","1Story",5,5,1987,1988,"Gable","TA","TA","CBlock","Gd","Gd","Gd","GLQ",1200,"Y",1200,0,0,1200,3,0,3,1,"TA",5,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,0,3,2009,"Abnorml",179000
118,20,"RL",8536,"Corner","1Fam","1Story",5,5,2006,2007,"Gable","TA","TA","PConc","Gd","TA","No","Unf",0,"Y",1125,0,0,1125,1,1,2,1,"TA",5,"Typ",0,NA,"Attchd",2007,"Unf",2,430,"TA","TA",0,4,2007,"Abnorml",155000
19,20,"RL",13695,"Inside","1Fam","1Story",5,5,2004,2004,"Gable","TA","TA","PConc","TA","TA","No","GLQ",646,"Y",1114,0,0,1114,1,1,3,1,"Gd",6,"Typ",0,NA,"Detchd",2004,"Unf",2,576,"TA","TA",0,6,2008,"Normal",159000
978,120,"FV",4274,"Inside","TwnhsE","1Story",7,5,2006,2007,"Gable","Gd","TA","PConc","Gd","TA","No","GLQ",1106,"Y",1241,0,0,1241,1,1,1,1,"Gd",4,"Typ",0,NA,"Attchd",2007,"Fin",2,569,"TA","TA",0,11,2007,"Abnorml",199900
817,20,"RL",11425,"Corner","1Fam","1Story",5,6,1954,1954,"Gable","TA","TA","CBlock","TA","TA","No","BLQ",486,"Y",1008,0,0,1008,1,0,2,1,"TA",4,"Typ",1,"Gd","Attchd",1954,"RFn",1,275,"TA","TA",0,7,2006,"Normal",137000
410,60,"FV",10800,"Inside","1Fam","2Story",8,5,2007,2008,"Gable","Gd","TA","PConc","Ex","TA","No","GLQ",789,"Y",1050,1028,0,2078,2,1,3,1,"Ex",8,"Typ",1,"Gd","Attchd",2008,"Fin",3,836,"TA","TA",0,4,2008,"Abnorml",339750
782,60,"RL",7153,"Inside","1Fam","2Story",6,5,1992,1992,"Gable","Gd","Gd","PConc","Gd","TA","No","ALQ",387,"Y",810,793,0,1603,2,1,3,1,"Gd",7,"Typ",0,NA,"Attchd",1992,"RFn",2,484,"TA","TA",0,7,2006,"Normal",175900
717,70,"RM",10800,"Inside","1Fam","2Story",7,8,1890,1998,"Gable","TA","Gd","BrkTil","TA","TA","No","Unf",0,"Y",1576,978,0,2554,1,1,3,1,"TA",8,"Typ",0,NA,"Detchd",1996,"Unf",2,704,"TA","TA",0,7,2007,"Normal",159500
433,160,"RM",1920,"Inside","TwnhsE","2Story",5,5,1971,1971,"Gable","TA","TA","CBlock","TA","TA","No","ALQ",471,"Y",765,600,0,1365,1,1,2,1,"TA",6,"Min",0,NA,"Detchd",1971,"Unf",2,440,"TA","TA",0,8,2007,"Normal",122500
1257,20,"RL",14303,"Corner","1Fam","1Story",8,5,1994,1994,"Hip","Gd","TA","PConc","Gd","TA","Gd","GLQ",1314,"Y",1987,0,0,1987,2,0,2,1,"Gd",7,"Typ",1,"TA","Attchd",1994,"Fin",2,691,"TA","TA",0,8,2008,"Normal",301500
388,80,"RL",7200,"Inside","1Fam","2.5Sto",6,6,1976,1976,"Hip","TA","TA","CBlock","TA","TA","Av","ALQ",631,"Y",1125,0,0,1125,1,0,3,1,"TA",6,"Typ",1,"Fa","Detchd",1977,"Unf",1,352,"TA","TA",0,10,2009,"Abnorml",125000
160,60,"RL",19378,"Corner","1Fam","2Story",7,5,2005,2006,"Gable","Gd","TA","PConc","Gd","TA","Mn","GLQ",57,"Y",1392,1070,0,2462,2,1,4,1,"Gd",9,"Typ",1,"Gd","Attchd",2006,"RFn",2,576,"TA","TA",0,3,2006,"Abnorml",320000
54,20,"RL",50271,"Inside","1Fam","1Story",9,5,1981,1987,"Gable","Gd","TA","CBlock","Ex","TA","Gd","GLQ",1810,"Y",1842,0,0,1842,0,1,0,1,"Gd",5,"Typ",1,"Gd","Attchd",1981,"Fin",3,894,"TA","TA",0,11,2006,"Normal",385000
182,70,"RL",7588,"Inside","1Fam","2Story",7,6,1920,1950,"Gable","TA","TA","BrkTil","Fa","TA","No","LwQ",352,"Y",901,901,0,1802,1,1,4,1,"TA",9,"Typ",1,"Gd","Detchd",1920,"Unf",1,216,"Fa","TA",0,7,2006,"Normal",200100
526,20,"FV",7500,"Inside","1Fam","1Story",7,5,2005,2005,"Gable","Gd","TA","PConc","Gd","TA","No","Unf",0,"Y",1266,0,0,1266,2,0,3,1,"Gd",6,"Typ",1,"TA","Attchd",2005,"Unf",2,453,"TA","TA",0,4,2006,"Normal",176000
343,90,"RL",8544,"Inside","Duplex","1Story",3,4,1949,1950,"Gable","TA","TA","BrkTil",NA,NA,NA,NA,0,"N",1040,0,0,1040,2,0,2,2,"TA",6,"Typ",0,NA,"Detchd",1949,"Unf",2,400,"TA","TA",0,5,2006,"Normal",87500
1265,120,"RH",4060,"Inside","TwnhsE","1Story",6,5,1998,1999,"Gable","Gd","TA","PConc","Gd","TA","No","GLQ",266,"Y",1337,0,0,1337,2,0,2,1,"Gd",5,"Typ",0,NA,"Attchd",1998,"Fin",2,511,"TA","TA",0,8,2008,"Abnorml",181000
982,60,"RL",12203,"Corner","1Fam","2Story",8,5,1998,1999,"Hip","Gd","TA","PConc","Gd","TA","No","GLQ",854,"Y",1276,1336,0,2612,2,1,4,1,"Gd",8,"Typ",1,"TA","Attchd",1998,"Fin",3,676,"TA","TA",0,7,2009,"Normal",336000
785,75,"RM",6300,"Inside","1Fam","2.5Sto",6,6,1914,2001,"Gable","TA","TA","CBlock","TA","TA","No","Unf",0,"Y",742,742,0,1484,2,0,3,1,"TA",9,"Typ",1,"Gd",NA,NA,NA,0,0,NA,NA,0,6,2008,"Normal",128000
907,20,"RL",13501,"Corner","1Fam","1Story",8,5,2006,2006,"Gable","Gd","TA","PConc","Gd","TA","No","GLQ",63,"Y",1636,0,0,1636,2,0,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2006,"RFn",3,865,"TA","TA",0,6,2007,"Normal",255000
1407,85,"RL",8445,"Corner","1Fam","2.5Sto",5,7,1972,2007,"Gable","TA","TA","CBlock","Gd","TA","Av","GLQ",656,"Y",768,0,0,768,1,0,2,1,"TA",5,"Typ",0,NA,"Detchd",1988,"Unf",2,396,"TA","TA",0,3,2009,"Normal",133000
561,20,"RL",11341,"Inside","1Fam","1Story",5,6,1957,1996,"Hip","TA","TA","CBlock","Gd","TA","No","ALQ",1302,"Y",1392,0,0,1392,1,1,3,1,"TA",5,"Mod",1,"Gd","Detchd",1957,"Unf",2,528,"TA","TA",0,5,2010,"Normal",121500
447,20,"RL",16492,"Corner","1Fam","1Story",6,6,1966,2002,"Gable","Gd","TA","CBlock","TA","TA","No","ALQ",247,"Y",1888,0,0,1888,2,1,2,1,"Gd",6,"Mod",1,"Gd","Attchd",1966,"Fin",2,578,"TA","TA",0,6,2010,"Normal",190000
913,30,"RM",6120,"Inside","1Fam","1Story",5,7,1925,1950,"Gable","TA","TA","BrkTil","TA","TA","No","LwQ",489,"N",1015,0,0,1015,1,0,3,1,"TA",6,"Min",0,NA,"Detchd",1925,"Unf",1,450,"TA","TA",0,7,2006,"Abnorml",88000
719,60,"RL",10542,"Inside","1Fam","2Story",7,5,1993,1994,"Hip","Gd","TA","PConc","Gd","TA","Gd","GLQ",1173,"Y",1325,1093,0,2418,2,1,3,1,"Gd",9,"Typ",1,"TA","Attchd",1993,"RFn",3,983,"TA","TA",0,8,2008,"Normal",341000
1002,30,"RL",5400,"Corner","1Fam","1Story",5,6,1920,1950,"Gable","TA","TA","BrkTil","Fa","TA","No","Unf",0,"Y",691,0,0,691,1,0,2,1,"Ex",4,"Typ",0,NA,"Detchd",1920,"Unf",1,216,"Fa","TA",0,1,2007,"Abnorml",86000
892,60,"RL",11184,"Inside","1Fam","2Story",6,5,1978,1978,"Hip","TA","TA","CBlock","TA","TA","No","LwQ",226,"Y",918,765,0,1683,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1978,"RFn",2,440,"TA","TA",0,7,2009,"Normal",172500
991,60,"RL",9452,"Inside","1Fam","2Story",8,5,1997,1998,"Gable","Gd","TA","PConc","Gd","TA","No","GLQ",1074,"Y",1407,985,0,2392,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",1997,"Fin",3,870,"TA","TA",0,6,2006,"Normal",348000
495,30,"RM",5784,"Inside","1Fam","1Story",5,8,1938,1996,"Gable","TA","TA","BrkTil","Fa","TA","No","Unf",0,"Y",886,0,0,886,1,0,2,1,"TA",4,"Typ",0,NA,"Attchd",1938,"Unf",1,273,"TA","TA",0,12,2009,"Normal",91300
22,45,"RM",7449,"Inside","1Fam","1.5Sto",7,7,1930,1950,"Gable","TA","TA","PConc","TA","TA","No","Unf",0,"Y",1108,0,0,1108,1,0,3,1,"Gd",6,"Typ",1,"Gd","Attchd",1930,"Unf",1,280,"TA","TA",0,6,2007,"Normal",139400
1229,120,"RL",8769,"Corner","TwnhsE","1Story",9,5,2008,2008,"Hip","Ex","TA","PConc","Ex","TA","No","GLQ",1540,"Y",1702,0,0,1702,1,1,1,1,"Ex",7,"Typ",1,"Gd","Attchd",2008,"Fin",3,1052,"TA","TA",0,10,2008,"Abnorml",367294
1080,20,"RL",8775,"Inside","1Fam","1Story",5,5,1994,1994,"Gable","TA","TA","PConc","Gd","TA","No","GLQ",495,"Y",990,0,0,990,1,0,3,1,"TA",5,"Typ",0,NA,"Attchd",1996,"Unf",1,299,"TA","TA",0,4,2007,"Normal",126000
406,20,"RL",9991,"Corner","1Fam","1Story",4,4,1976,1993,"Gable","TA","TA","CBlock","TA","TA","No","BLQ",1116,"Y",1620,0,0,1620,2,0,3,1,"TA",8,"Min",1,"TA","Attchd",1993,"Unf",2,490,"TA","TA",0,6,2009,"Normal",150000
1191,190,"RL",32463,"Inside","Duplex","1Story",4,4,1961,1975,"Gable","TA","Gd","CBlock","TA","TA","Av","BLQ",1159,"Y",1622,0,0,1622,1,0,3,1,"TA",7,"Typ",1,"TA","Other",1975,"Fin",4,1356,"TA","TA",0,3,2007,"Normal",168000
1068,60,"RL",9760,"Inside","1Fam","2Story",6,6,1964,1964,"Gable","TA","TA","CBlock","TA","TA","Gd","GLQ",674,"Y",798,813,0,1611,1,1,4,1,"TA",7,"Typ",0,NA,"Attchd",1964,"RFn",2,442,"TA","TA",0,6,2008,"Normal",167900
972,160,"RL",2268,"Inside","Twnhs","2Story",7,5,2003,2004,"Gable","Gd","TA","PConc","Gd","TA","No","GLQ",567,"Y",764,862,0,1626,2,0,2,1,"Gd",6,"Typ",0,NA,"Other",2003,"RFn",2,474,"TA","TA",0,7,2009,"Normal",173000
517,80,"RL",10448,"Corner","1Fam","2.5Sto",6,6,1972,1972,"Gable","TA","TA","CBlock","TA","TA","No","Unf",0,"Y",1378,741,0,2119,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1972,"RFn",2,583,"TA","TA",0,8,2009,"Abnorml",158000
321,60,"RL",16259,"Corner","1Fam","2Story",9,5,2006,2006,"Gable","TA","TA","PConc","Ex","Gd","Av","Unf",0,"Y",1249,1347,0,2596,3,1,4,1,"Gd",9,"Typ",0,NA,"Attchd",2006,"RFn",3,840,"TA","TA",0,9,2006,"Abnorml",342643
1340,20,"RL",9560,"Corner","1Fam","1Story",5,7,1972,1972,"Hip","TA","Gd","CBlock","TA","TA","Mn","LwQ",360,"Y",864,0,0,864,1,0,3,1,"TA",5,"Typ",0,NA,"Attchd",1972,"RFn",1,288,"TA","TA",0,6,2006,"Normal",128500
502,60,"FV",9803,"Inside","1Fam","2Story",7,5,2005,2005,"Gable","Gd","TA","PConc","Gd","TA","No","GLQ",400,"Y",866,902,0,1768,2,1,3,1,"Gd",7,"Typ",0,NA,"Attchd",2005,"RFn",2,603,"TA","TA",0,2,2008,"Normal",226700
1267,190,"RM",10120,"Inside","Duplex","2.5Sto",7,4,1910,1950,"Hip","Fa","TA","CBlock","TA","TA","No","Unf",0,"N",964,925,0,1889,1,1,4,2,"TA",9,"Typ",1,"Gd","Detchd",1960,"Unf",1,308,"TA","TA",0,1,2007,"Normal",122000
1000,20,"RL",6762,"Inside","1Fam","1Story",7,5,2006,2006,"Gable","Gd","TA","PConc","Gd","TA","Av","GLQ",686,"Y",1208,0,0,1208,2,0,2,1,"Gd",6,"Typ",0,NA,"Attchd",2006,"RFn",2,632,"TA","TA",0,2,2010,"Normal",206000
177,60,"RL",10029,"Corner","1Fam","2Story",6,5,1988,1989,"Gable","Gd","TA","PConc","Gd","TA","No","GLQ",831,"Y",1164,896,0,2060,2,1,4,1,"TA",8,"Typ",1,"TA","Attchd",1988,"Unf",2,521,"TA","TA",0,9,2007,"Normal",211000
844,90,"RL",8000,"Corner","Duplex","1Story",5,4,1961,1961,"Gable","TA","TA","CBlock","TA","TA","No","Unf",0,"N",1800,0,0,1800,2,0,6,2,"TA",10,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,0,7,2007,"Normal",141000
287,50,"RL",9786,"Inside","1Fam","1.5Sto",6,7,1962,1981,"Gable","TA","TA","CBlock","TA","TA","No","LwQ",600,"Y",1085,649,0,1734,1,1,3,1,"Gd",7,"Typ",1,"Gd","Attchd",1962,"RFn",2,440,"TA","TA",0,6,2006,"Normal",159000
378,60,"FV",11143,"Corner","1Fam","2Story",8,5,2004,2005,"Gable","Gd","TA","PConc","Gd","TA","No","Unf",0,"Y",1580,886,0,2466,3,0,4,1,"Gd",8,"Typ",1,"Gd","Attchd",2004,"RFn",2,610,"TA","TA",0,12,2007,"Normal",340000
911,90,"RL",11600,"Corner","Duplex","2Story",5,5,1960,1960,"Gable","TA","TA","CBlock","TA","TA","No","LwQ",443,"Y",1105,1169,0,2274,2,0,5,2,"TA",12,"Typ",0,NA,"Detchd",1960,"Unf",2,480,"TA","TA",0,1,2010,"Normal",154300
1014,30,"RM",7200,"Inside","1Fam","1Story",5,4,1910,2006,"Hip","TA","TA","BrkTil","TA","TA","No","ALQ",247,"N",1022,0,0,1022,1,0,2,1,"TA",4,"Maj",0,NA,"Detchd",1956,"Unf",1,280,"TA","TA",0,6,2009,"Normal",85000
47,50,"RL",12822,"CulDSac","1Fam","1.5Sto",7,5,2003,2003,"Gable","Gd","TA","PConc","Ex","TA","No","GLQ",1351,"Y",1518,631,0,2149,1,1,1,1,"Gd",6,"Typ",1,"Ex","Attchd",2003,"RFn",2,670,"TA","TA",0,8,2009,"Abnorml",239686
250,50,"RL",159000,"CulDSac","1Fam","1.5Sto",6,7,1958,2006,"Gable","Gd","TA","CBlock","Gd","TA","Gd","LwQ",697,"Y",1444,700,0,2144,2,0,4,1,"Gd",7,"Typ",2,"TA","Attchd",1958,"Fin",2,389,"TA","TA",0,6,2007,"Normal",277000
1280,50,"C",7500,"Inside","1Fam","1.5Sto",4,4,1920,1950,"Gable","TA","Gd","CBlock","TA","TA","No","Unf",0,"Y",698,430,0,1128,1,0,2,1,"TA",6,"Typ",0,NA,"Detchd",1980,"RFn",2,528,"TA","TA",0,4,2010,"Abnorml",68400
973,120,"RL",7892,"Inside","TwnhsE","1Story",6,5,1979,1979,"Gable","TA","TA","CBlock","Gd","TA","No","Unf",0,"Y",918,0,0,918,2,0,2,1,"TA",5,"Typ",1,"TA","Attchd",1979,"Unf",1,264,"TA","TA",0,4,2010,"Normal",99500
1112,60,"RL",10480,"Inside","1Fam","2Story",7,6,1976,1976,"Hip","TA","TA","CBlock","TA","TA","No","ALQ",403,"Y",1098,866,0,1964,2,1,4,1,"TA",8,"Typ",1,"Gd","Attchd",1976,"RFn",2,483,"TA","TA",0,9,2008,"Normal",205000
853,75,"RL",7128,"Inside","1Fam","2.5Sto",7,5,1941,1950,"Gable","TA","Gd","CBlock","TA","TA","No","LwQ",364,"Y",918,728,0,1646,2,0,4,1,"TA",7,"Typ",2,"Gd","Detchd",1941,"Unf",1,240,"TA","TA",0,8,2007,"Normal",164000
434,60,"RL",10839,"Corner","1Fam","2Story",6,5,1997,1998,"Gable","TA","TA","PConc","Gd","TA","No","Unf",0,"Y",926,678,0,1604,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1997,"Fin",2,470,"TA","TA",0,7,2008,"Normal",181000
28,20,"RL",11478,"Inside","1Fam","1Story",8,5,2007,2008,"Gable","Gd","TA","PConc","Ex","TA","No","GLQ",1218,"Y",1704,0,0,1704,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2008,"RFn",3,772,"TA","TA",0,5,2010,"Normal",306000
504,20,"RL",15602,"Inside","1Fam","1Story",7,8,1959,1997,"Gable","TA","TA","CBlock","TA","TA","No","ALQ",1247,"Y",1801,0,0,1801,2,0,1,1,"TA",6,"Typ",2,"TA","Attchd",1959,"Fin",2,484,"TA","TA",0,3,2010,"Normal",289000
1164,90,"RL",12900,"Inside","Duplex","2.5Sto",4,4,1969,1969,"Gable","TA","TA","CBlock","Gd","TA","Av","GLQ",1198,"Y",1258,0,0,1258,0,2,0,2,"TA",6,"Typ",0,NA,"Other",1969,"Unf",2,400,"Fa","TA",0,1,2008,"Abnorml",108959
614,20,"RL",8402,"Inside","1Fam","1Story",5,5,2007,2007,"Gable","TA","TA","PConc","Gd","TA","No","ALQ",206,"Y",1120,0,0,1120,1,0,3,1,"TA",6,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,0,12,2007,"Abnorml",147000
705,20,"RL",8400,"Inside","1Fam","1Story",7,5,2004,2005,"Gable","Gd","TA","PConc","Gd","TA","Av","GLQ",712,"Y",1484,0,0,1484,2,0,3,1,"Gd",7,"Typ",0,NA,"Attchd",2004,"RFn",2,606,"TA","TA",0,5,2010,"Normal",213000
671,60,"RL",8633,"FR2","1Fam","2Story",6,5,2005,2005,"Gable","Gd","TA","PConc","Gd","TA","No","GLQ",193,"Y",738,738,0,1476,2,1,3,1,"Gd",7,"Typ",0,NA,"Attchd",2005,"Fin",2,540,"TA","TA",0,2,2009,"Normal",173500
1077,50,"RL",10800,"Inside","1Fam","1.5Sto",5,8,1936,1989,"Gable","TA","TA","CBlock","Fa","TA","No","ALQ",626,"Y",1096,370,0,1466,2,0,3,1,"Gd",7,"Min",1,"TA","Attchd",1950,"Unf",2,566,"TA","TA",0,4,2006,"Normal",170000
909,20,"RL",8885,"Inside","1Fam","1Story",5,5,1983,1983,"Gable","TA","TA","CBlock","Gd","TA","Av","BLQ",301,"Y",902,0,0,902,1,0,2,1,"TA",5,"Typ",0,NA,"Attchd",1983,"Unf",2,484,"TA","TA",0,6,2006,"Normal",131000
535,60,"RL",9056,"Inside","1Fam","2Story",8,5,2004,2004,"Gable","Gd","TA","PConc","Ex","Gd","Av","Unf",0,"Y",707,707,0,1414,2,1,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2004,"Fin",2,403,"TA","TA",0,10,2006,"Normal",178000
700,120,"FV",4282,"Inside","TwnhsE","1Story",7,5,2004,2004,"Gable","Gd","TA","PConc","Gd","TA","Mn","GLQ",16,"Y",1391,0,0,1391,2,0,2,1,"Gd",5,"Typ",0,NA,"Attchd",2004,"RFn",2,530,"TA","TA",0,7,2008,"Normal",196000
966,60,"RL",10237,"Inside","1Fam","2Story",6,5,2005,2007,"Gable","Gd","TA","PConc","Gd","TA","No","Unf",0,"Y",783,701,0,1484,2,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2005,"Fin",2,393,"TA","TA",0,7,2007,"Abnorml",178900
398,60,"RL",7590,"Inside","1Fam","2Story",5,5,1962,1962,"Gable","TA","TA","CBlock","TA","TA","No","ALQ",540,"Y",876,936,0,1812,2,0,4,1,"TA",8,"Typ",1,"TA","Attchd",1962,"RFn",1,264,"TA","TA",0,7,2007,"Normal",169500
149,20,"RL",7500,"Inside","1Fam","1Story",7,5,2004,2005,"Gable","TA","TA","PConc","Gd","TA","No","GLQ",680,"Y",1080,0,0,1080,1,0,3,1,"Gd",6,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,0,4,2008,"Normal",141000
783,20,"RL",16285,"Inside","1Fam","1Story",7,5,2001,2002,"Gable","Gd","TA","PConc","Gd","TA","No","Unf",0,"Y",1430,0,0,1430,2,0,3,1,"Gd",6,"Typ",0,NA,"Attchd",2001,"RFn",2,605,"TA","TA",0,6,2009,"Normal",187100
564,50,"RL",21780,"Inside","1Fam","1.5Sto",6,7,1918,1950,"Gable","TA","TA","BrkTil","Gd","TA","Mn","Unf",0,"Y",1163,511,0,1674,2,0,4,1,"TA",8,"Typ",1,"Gd","Detchd",1955,"Fin",2,396,"TA","TA",0,7,2008,"Normal",185000
1115,20,"RL",5400,"Inside","1Fam","1Story",5,7,1954,2000,"Gable","TA","Gd","CBlock","TA","TA","No","LwQ",415,"Y",833,0,0,833,1,0,2,1,"Gd",4,"Typ",0,NA,"Detchd",1955,"Unf",1,326,"TA","TA",0,8,2006,"Normal",117000
173,160,"RL",5306,"Inside","TwnhsE","2Story",7,7,1987,1987,"Gable","Gd","Gd","PConc","Gd","Gd","No","GLQ",495,"Y",1064,703,0,1767,2,0,2,1,"Gd",5,"Typ",1,"TA","Attchd",1987,"RFn",2,504,"Gd","TA",0,6,2006,"Normal",239000
1009,20,"RL",12118,"CulDSac","1Fam","1Story",7,5,2004,2005,"Hip","Gd","TA","PConc","Ex","TA","Mn","Unf",0,"Y",1710,0,0,1710,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2004,"Fin",2,550,"TA","TA",0,4,2009,"Normal",240000
